article,journal,author,affiliation,original_name,year,country,iso_a3,source_tag,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
10.2218_ijdc.v2i1.16,International Journal of Digital Curation,Reagan Moore,San Diego Supercomputer Center,San Diego Supercomputer Center,2008,United States,USA,journal,0.000579385086894,0.31251220987178374,0.1811145376996137,0.00057938531972465,0.00115877023199565,0.0034763105795717,0.00057938520330935
10.2218_ijdc.v2i2.25,International Journal of Digital Curation,Adrian Brown,National Archives,The National Archives (UK),2008,United Kingdom,GBR,journal,0.00029775872826576,0.12685070715378968,0.00059551754966376,0.00029775879811494,0.0698739386629313,0.0017865523695945198,0.00029775877483188
10.2218_ijdc.v2i2.25,International Journal of Digital Curation,Jessie M. N. Hey,University of Southampton,University of Southampton,2008,United Kingdom,GBR,journal,0.00029775872826576,0.12685070715378968,0.00059551754966376,0.00029775879811494,0.0698739386629313,0.0017865523695945198,0.00029775877483188
10.2218_ijdc.v2i2.25,International Journal of Digital Curation,Leslie Carr,University of Southampton,University of Southampton,2008,United Kingdom,GBR,journal,0.00029775872826576,0.12685070715378968,0.00059551754966376,0.00029775879811494,0.0698739386629313,0.0017865523695945198,0.00029775877483188
10.2218_ijdc.v2i2.25,International Journal of Digital Curation,Steve Hitchcock,Preserv Project,Preserv Project,2008,,,journal,0.00029775872826576,0.12685070715378968,0.00059551754966376,0.00029775879811494,0.0698739386629313,0.0017865523695945198,0.00029775877483188
10.2218_ijdc.v2i2.25,International Journal of Digital Curation,Tim Brody,University of Southampton,University of Southampton,2008,United Kingdom,GBR,journal,0.00029775872826576,0.12685070715378968,0.00059551754966376,0.00029775879811494,0.0698739386629313,0.0017865523695945198,0.00029775877483188
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Alex Szalay,Johns Hopkins University,The Johns Hopkins University,2008,United States,USA,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Ethan Vishniac,Johns Hopkins University,The Johns Hopkins University,2008,United States,USA,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Julie Steffen,The University of Chicago Press,The University of Chicago Press,2008,,,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Ray Plante,National Center for Supercomputing Applications,National Center for Supercomputing Applications,2008,Bulgaria,BGR,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Ray Plante,University of Illinois at Urbana-Champaign,University of Illinois,2008,United States,USA,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Robert Hanisch,Space Telescope Science Institute,Space Telescope Science Institute,2008,United States,USA,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Robert Milkey,American Astronomical Society,American Astronomical Society,2008,United States,USA,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Sayeed Choudhury,Johns Hopkins University,The Johns Hopkins University,2008,United States,USA,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Teresa Ehling,Cornell University,Cornell University,2008,United States,USA,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.26,International Journal of Digital Curation,Tim DiLauro,Johns Hopkins University,The Johns Hopkins University,2008,United States,USA,journal,7.442240021191001e-05,0.09903250944335017,0.00014884479460305,7.442238274961e-05,0.00014884476549922,0.00044653426739384,7.442240021191001e-05
10.2218_ijdc.v2i2.27,International Journal of Digital Curation,Bryan P. Heidorn,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,2008,United States,USA,journal,0.10893142968416213,0.1388870984665118,0.0003635792236309,0.000181789582711625,0.000363579179975175,0.001090737554477425,0.000181789582711625
10.2218_ijdc.v2i2.27,International Journal of Digital Curation,Carole L. Palmer,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,2008,United States,USA,journal,0.10893142968416213,0.1388870984665118,0.0003635792236309,0.000181789582711625,0.000363579179975175,0.001090737554477425,0.000181789582711625
10.2218_ijdc.v2i2.27,International Journal of Digital Curation,Dan Wright,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,2008,United States,USA,journal,0.10893142968416213,0.1388870984665118,0.0003635792236309,0.000181789582711625,0.000363579179975175,0.001090737554477425,0.000181789582711625
10.2218_ijdc.v2i2.27,International Journal of Digital Curation,Melissa H. Cragin,University of Illinois at Urbana-Champaign,University of Illinois at Urbana-Champaign,2008,United States,USA,journal,0.10893142968416213,0.1388870984665118,0.0003635792236309,0.000181789582711625,0.000363579179975175,0.001090737554477425,0.000181789582711625
10.2218_ijdc.v2i2.28,International Journal of Digital Curation,Paul Watry,University of Liverpool,University of Liverpool,2008,United Kingdom,GBR,journal,0.0005632416578009,0.9926778828375972,0.0011264830827711998,0.0005632415413856,0.0011264830245634998,0.0033794491901058994,0.0005632419488392
10.2218_ijdc.v3i1.38,International Journal of Digital Curation,Martha Anderson,Library of Congress,The Library of Congress,2008,United States,USA,journal,0.00076246651588,0.5948046524426899,0.0015249327989294,0.0007624662248417,0.396808210585732,0.0045747976400885995,0.0007624663994647
10.2218_ijdc.v3i1.39,International Journal of Digital Curation,Michael Day,University of Bath,"UKOLN, University of Bath",2008,United Kingdom,GBR,journal,0.0017363072838634,0.9774280661949887,0.0034726131707429,0.0017363064689561,0.0034726131707429,0.0104178390465675,0.0017363067017868
10.2218_ijdc.v3i1.40,International Journal of Digital Curation,Eugène Dürr,Utrecht University,"Utrecht University and Euformatics b.v.,Netherlands",2008,Netherlands,NLD,journal,0.000252431782428175,0.18714546287083067,0.000504863593960175,0.0598253570497036,0.000504863448441,0.001514590374426825,0.000252431753324325
10.2218_ijdc.v3i1.40,International Journal of Digital Curation,Kees Van der Meer,Delft University of Technology,"Delft University of Technology, Netherlands",2008,Netherlands,NLD,journal,0.000252431782428175,0.18714546287083067,0.000504863593960175,0.0598253570497036,0.000504863448441,0.001514590374426825,0.000252431753324325
10.2218_ijdc.v3i1.40,International Journal of Digital Curation,Ronald Dekker,"Delft University of Technology Library, Netherlands","Delft University of Technology Library, Netherlands",2008,,,journal,0.000252431782428175,0.18714546287083067,0.000504863593960175,0.0598253570497036,0.000504863448441,0.001514590374426825,0.000252431753324325
10.2218_ijdc.v3i1.40,International Journal of Digital Curation,Wim Luxemburg,Delft University of Technology,"Delft University of Technology, Netherlands",2008,Netherlands,NLD,journal,0.000252431782428175,0.18714546287083067,0.000504863593960175,0.0598253570497036,0.000504863448441,0.001514590374426825,0.000252431753324325
10.2218_ijdc.v3i1.41,International Journal of Digital Curation,Jeremy Frey,University of Southampton,University of Southampton,2008,United Kingdom,GBR,journal,0.0005344283999875,0.9930524062947369,0.0010688566835596,0.0005344282253645,0.0010688563925213002,0.0032065691193561,0.0005344282835721
10.2218_ijdc.v3i1.42,International Journal of Digital Curation,Reagan Moore,San Diego Supercomputer Center,San Diego Supercomputer Center,2008,United States,USA,journal,0.0008563549490645,0.9888673730310985,0.0017127101309597,0.0008563553565181,0.0017127100727519998,0.0051381286466492,0.0008563548326492
10.2218_ijdc.v3i1.43,International Journal of Digital Curation,Alexander Ball,University of Bath,"UKOLN, University of Bath",2008,United Kingdom,GBR,journal,0.1094556376338005,0.37982231972273434,0.0017870122101157,0.00089350610505785,0.0017870120937004,0.005361035466194,0.00089350598864255
10.2218_ijdc.v3i1.43,International Journal of Digital Curation,Manjula Patel,University of Bath,"UKOLN, University of Bath",2008,United Kingdom,GBR,journal,0.1094556376338005,0.37982231972273434,0.0017870122101157,0.00089350610505785,0.0017870120937004,0.005361035466194,0.00089350598864255
10.2218_ijdc.v3i1.44,International Journal of Digital Curation,Colin Webb,National Library of Australia,National Library of Australia,2008,Australia,AUS,journal,0.0003363915311638,0.4138977953407447,0.08240191420190965,0.00033639147295615,0.0006727829168084499,0.00201834872132155,0.0003363915311638
10.2218_ijdc.v3i1.44,International Journal of Digital Curation,David Pearson,National Library of Australia,National Library of Australia,2008,Australia,AUS,journal,0.0003363915311638,0.4138977953407447,0.08240191420190965,0.00033639147295615,0.0006727829168084499,0.00201834872132155,0.0003363915311638
10.2218_ijdc.v3i1.45,International Journal of Digital Curation,Mary Vardigan,University of Michigan–Ann Arbor,University of Michigan,2008,United States,USA,journal,0.18670310576756796,0.1392753911980738,0.0012258083637182665,0.0006129040460412667,0.0012258082861080668,0.0036774243538577663,0.0006129041624565667
10.2218_ijdc.v3i1.45,International Journal of Digital Curation,Pascal Heus,"Open Data Foundation,Tucson, Arizona","Open Data Foundation,Tucson, Arizona",2008,,,journal,0.18670310576756796,0.1392753911980738,0.0012258083637182665,0.0006129040460412667,0.0012258082861080668,0.0036774243538577663,0.0006129041624565667
10.2218_ijdc.v3i1.45,International Journal of Digital Curation,Wendy Thomas,University of Minnesota,University of Minnesota,2008,United States,USA,journal,0.18670310576756796,0.1392753911980738,0.0012258083637182665,0.0006129040460412667,0.0012258082861080668,0.0036774243538577663,0.0006129041624565667
10.2218_ijdc.v3i1.46,International Journal of Digital Curation,Alberto Pepe,Relay Graduate School of Education,"Graduate School of Education & Information Studies, UCLA",2008,United States,USA,journal,0.00017174998356495,0.2477672535751481,0.0003434998943703,0.000171749925357275,0.0003434997925069,0.001030499624903275,0.0001717499399092
10.2218_ijdc.v3i1.46,International Journal of Digital Curation,Christine L. Borgman,Relay Graduate School of Education,"Graduate School of Education & Information Studies, UCLA",2008,United States,USA,journal,0.00017174998356495,0.2477672535751481,0.0003434998943703,0.000171749925357275,0.0003434997925069,0.001030499624903275,0.0001717499399092
10.2218_ijdc.v3i1.46,International Journal of Digital Curation,Jullian C. Wallis,"Center for Embedded Networked Sensing, UCLA","Center for Embedded Networked Sensing, UCLA",2008,,,journal,0.00017174998356495,0.2477672535751481,0.0003434998943703,0.000171749925357275,0.0003434997925069,0.001030499624903275,0.0001717499399092
10.2218_ijdc.v3i1.46,International Journal of Digital Curation,Matthew S. Mayernik,Relay Graduate School of Education,"Graduate School of Education & Information Studies, UCLA",2008,United States,USA,journal,0.00017174998356495,0.2477672535751481,0.0003434998943703,0.000171749925357275,0.0003434997925069,0.001030499624903275,0.0001717499399092
10.2218_ijdc.v3i2.55,International Journal of Digital Curation,Anna Lashtabeg,University of Queensland,"AIBN, The University of Queensland",2008,Australia,AUS,journal,0.00010706648026825,0.04055082757258783,0.00021413297508840001,0.00010706649482015,0.0002141329605365,0.20869971132196946,0.00010706649482015
10.2218_ijdc.v3i2.55,International Journal of Digital Curation,Jane Hunter,University of Queensland,"ITEE, The University of Queensland",2008,Australia,AUS,journal,0.00010706648026825,0.04055082757258783,0.00021413297508840001,0.00010706649482015,0.0002141329605365,0.20869971132196946,0.00010706649482015
10.2218_ijdc.v3i2.55,International Journal of Digital Curation,John Drennan,University of Queensland,"AIBN, The University of Queensland",2008,Australia,AUS,journal,0.00010706648026825,0.04055082757258783,0.00021413297508840001,0.00010706649482015,0.0002141329605365,0.20869971132196946,0.00010706649482015
10.2218_ijdc.v3i2.55,International Journal of Digital Curation,Kwok Cheung,University of Queensland,"AIBN, The University of Queensland",2008,Australia,AUS,journal,0.00010706648026825,0.04055082757258783,0.00021413297508840001,0.00010706649482015,0.0002141329605365,0.20869971132196946,0.00010706649482015
10.2218_ijdc.v3i2.56,International Journal of Digital Curation,Melissa Terras,University College London,University College London,2008,United Kingdom,GBR,journal,0.0002816182095557,0.00084485491970545,0.4960573476564605,0.00028161823865955,0.0005632365064229001,0.00168970931554195,0.0002816182968672
10.2218_ijdc.v3i2.56,International Journal of Digital Curation,Paul Gooding,"BBC Sport Library, London","BBC Sport Library, London",2008,,,journal,0.0002816182095557,0.00084485491970545,0.4960573476564605,0.00028161823865955,0.0005632365064229001,0.00168970931554195,0.0002816182968672
10.2218_ijdc.v3i2.57,International Journal of Digital Curation,Helena Karasti,University of Oulu,"University of Oulu, Finland",2008,Finland,FIN,journal,0.0003360943228472,0.49563077045604587,0.00067218852927905,0.0003360942355357,0.00067218844196755,0.00201656541321415,0.0003360942355357
10.2218_ijdc.v3i2.57,International Journal of Digital Curation,Karen S. Baker,California Coast University,"University of California, San Diego, USA",2008,United States,USA,journal,0.0003360943228472,0.49563077045604587,0.00067218852927905,0.0003360942355357,0.00067218844196755,0.00201656541321415,0.0003360942355357
10.2218_ijdc.v3i2.58,International Journal of Digital Curation,Eswaran Subrahmanian,Carnegie Mellon University,Carnegie Mellon University,2008,United States,USA,journal,0.000175661116372775,0.15053961612284184,0.09752810621284877,0.00017566108726895,0.00035132213088215,0.0010539663926464752,0.000175661072717025
10.2218_ijdc.v3i2.58,International Journal of Digital Curation,Josh Lubell,National Institute of Standards and Technology,"National Institute of Standards and Technology, USA",2008,United States,USA,journal,0.000175661116372775,0.15053961612284184,0.09752810621284877,0.00017566108726895,0.00035132213088215,0.0010539663926464752,0.000175661072717025
10.2218_ijdc.v3i2.58,International Journal of Digital Curation,Mahesh Mani,National Institute of Standards and Technology,"National Institute of Standards and Technology, USA",2008,United States,USA,journal,0.000175661116372775,0.15053961612284184,0.09752810621284877,0.00017566108726895,0.00035132213088215,0.0010539663926464752,0.000175661072717025
10.2218_ijdc.v3i2.58,International Journal of Digital Curation,Sudarsan Rachuri,National Institute of Standards and Technology,"National Institute of Standards and Technology, USA",2008,United States,USA,journal,0.000175661116372775,0.15053961612284184,0.09752810621284877,0.00017566108726895,0.00035132213088215,0.0010539663926464752,0.000175661072717025
10.2218_ijdc.v3i2.59,International Journal of Digital Curation,Geoffrey Brown,Indiana University,Indiana University,2008,United States,USA,journal,0.00029786021332255,0.311340572516201,0.18538294831523672,0.0002978601842187,0.0005957204848527501,0.0017871611053123,0.0002978602715302
10.2218_ijdc.v3i2.59,International Journal of Digital Curation,Kam Woods,Indiana University,Indiana University,2008,United States,USA,journal,0.00029786021332255,0.311340572516201,0.18538294831523672,0.0002978601842187,0.0005957204848527501,0.0017871611053123,0.0002978602715302
10.2218_ijdc.v4i1.72,International Journal of Digital Curation,John Kunze,California Coast University,"California Digital Library, University of California",2009,United States,USA,journal,0.00016554280106596667,0.21112346734541157,0.0667790976973871,0.00016554276226086667,0.00033108550511916666,0.054603054071776465,0.00016554276226086667
10.2218_ijdc.v4i1.72,International Journal of Digital Curation,Patricia Cruse,California Coast University,"California Digital Library, University of California",2009,United States,USA,journal,0.00016554280106596667,0.21112346734541157,0.0667790976973871,0.00016554276226086667,0.00033108550511916666,0.054603054071776465,0.00016554276226086667
10.2218_ijdc.v4i1.72,International Journal of Digital Curation,Stephen Abrams,California Coast University,"California Digital Library, University of California",2009,United States,USA,journal,0.00016554280106596667,0.21112346734541157,0.0667790976973871,0.00016554276226086667,0.00033108550511916666,0.054603054071776465,0.00016554276226086667
10.2218_ijdc.v4i1.75,International Journal of Digital Curation,Andrew Treloar,Archer (Norway),"ANDS, ARCHER",2009,Norway,NOR,journal,9.113679906087143e-05,0.14167236692238863,0.0001822735648602,9.113676579934287e-05,0.00018227353159868575,0.0005468205781653002,9.11367741147286e-05
10.2218_ijdc.v4i1.75,International Journal of Digital Curation,Anthony Beitz,"ARCHER, Monash e-Research Centre","ARCHER, Monash e-Research Centre",2009,,,journal,9.113679906087143e-05,0.14167236692238863,0.0001822735648602,9.113676579934287e-05,0.00018227353159868575,0.0005468205781653002,9.11367741147286e-05
10.2218_ijdc.v4i1.75,International Journal of Digital Curation,Ashley M. Buckle,Monash University,"Department of Biochemistry and Molecular Biology, Monash University",2009,Australia,AUS,journal,9.113679906087143e-05,0.14167236692238863,0.0001822735648602,9.113676579934287e-05,0.00018227353159868575,0.0005468205781653002,9.11367741147286e-05
10.2218_ijdc.v4i1.75,International Journal of Digital Curation,David Groenewegen,Archer (Norway),"ANDS, ARCHER, ARROW",2009,Norway,NOR,journal,9.113679906087143e-05,0.14167236692238863,0.0001822735648602,9.113676579934287e-05,0.00018227353159868575,0.0005468205781653002,9.11367741147286e-05
10.2218_ijdc.v4i1.75,International Journal of Digital Curation,Ian Atkinson,James Cook University,"ARCHER, James Cook University e-Research Centre",2009,Australia,AUS,journal,9.113679906087143e-05,0.14167236692238863,0.0001822735648602,9.113676579934287e-05,0.00018227353159868575,0.0005468205781653002,9.11367741147286e-05
10.2218_ijdc.v4i1.75,International Journal of Digital Curation,Nick Nicholas,Archer (Norway),"ARCHER, Link Affiliates",2009,Norway,NOR,journal,9.113679906087143e-05,0.14167236692238863,0.0001822735648602,9.113676579934287e-05,0.00018227353159868575,0.0005468205781653002,9.11367741147286e-05
10.2218_ijdc.v4i1.75,International Journal of Digital Curation,Steve Androulakis,Monash University,"Department of Biochemistry and Molecular Biology, Monash University",2009,Australia,AUS,journal,9.113679906087143e-05,0.14167236692238863,0.0001822735648602,9.113676579934287e-05,0.00018227353159868575,0.0005468205781653002,9.11367741147286e-05
10.2218_ijdc.v4i1.76,International Journal of Digital Curation,Antonios Deligiannakis,"Athena Research CentreAthens, Greece","Athena Research CentreAthens, Greece",2009,,,journal,7.66497614677e-05,0.11268925980402854,0.00015329882444347495,7.66493831179e-05,0.0001532988026156,0.011774196573242052,7.664940494577498e-05
10.2218_ijdc.v4i1.76,International Journal of Digital Curation,Christos Papatheodorou,"Athena Research CentreAthens, Greece","Athena Research CentreAthens, Greece",2009,,,journal,7.66497614677e-05,0.11268925980402854,0.00015329882444347495,7.66493831179e-05,0.0001532988026156,0.011774196573242052,7.664940494577498e-05
10.2218_ijdc.v4i1.76,International Journal of Digital Curation,Costis Dallas,"Athena Research CentreAthens, Greece","Athena Research CentreAthens, Greece",2009,,,journal,7.66497614677e-05,0.11268925980402854,0.00015329882444347495,7.66493831179e-05,0.0001532988026156,0.011774196573242052,7.664940494577498e-05
10.2218_ijdc.v4i1.76,International Journal of Digital Curation,Dimitris Gavrilis,"Athena Research CentreAthens, Greece","Athena Research CentreAthens, Greece",2009,,,journal,7.66497614677e-05,0.11268925980402854,0.00015329882444347495,7.66493831179e-05,0.0001532988026156,0.011774196573242052,7.664940494577498e-05
10.2218_ijdc.v4i1.76,International Journal of Digital Curation,Ion Androutsopoulos,"Athena Research CentreAthens, Greece","Athena Research CentreAthens, Greece",2009,,,journal,7.66497614677e-05,0.11268925980402854,0.00015329882444347495,7.66493831179e-05,0.0001532988026156,0.011774196573242052,7.664940494577498e-05
10.2218_ijdc.v4i1.76,International Journal of Digital Curation,Panos Constantopoulos,"Athena Research CentreAthens, Greece","Athena Research CentreAthens, Greece",2009,,,journal,7.66497614677e-05,0.11268925980402854,0.00015329882444347495,7.66493831179e-05,0.0001532988026156,0.011774196573242052,7.664940494577498e-05
10.2218_ijdc.v4i1.76,International Journal of Digital Curation,Stavros Angelis,"Athena Research CentreAthens, Greece","Athena Research CentreAthens, Greece",2009,,,journal,7.66497614677e-05,0.11268925980402854,0.00015329882444347495,7.66493831179e-05,0.0001532988026156,0.011774196573242052,7.664940494577498e-05
10.2218_ijdc.v4i1.76,International Journal of Digital Curation,Yannis Kotidis,"Athena Research CentreAthens, Greece","Athena Research CentreAthens, Greece",2009,,,journal,7.66497614677e-05,0.11268925980402854,0.00015329882444347495,7.66493831179e-05,0.0001532988026156,0.011774196573242052,7.664940494577498e-05
10.2218_ijdc.v4i1.77,International Journal of Digital Curation,Aaron Griffiths,Research Information Network,Research Information Network,2009,,,journal,0.0006650496507063,0.9913543272414244,0.001330098893959,0.0006650494760833,0.0013300986611284,0.003990296798292299,0.0006650495924986
10.2218_ijdc.v4i1.78,International Journal of Digital Curation,Greg Janée,California Coast University,"University of California, Santa Barbara",2009,United States,USA,journal,0.0002573180439261,0.11707185705502826,0.0005146362042675333,0.0002573180827312,0.213430965746132,0.0015439083023616668,0.00025731810213376665
10.2218_ijdc.v4i1.78,International Journal of Digital Curation,James Frew,California Coast University,"University of California, Santa Barbara",2009,United States,USA,journal,0.0002573180439261,0.11707185705502826,0.0005146362042675333,0.0002573180827312,0.213430965746132,0.0015439083023616668,0.00025731810213376665
10.2218_ijdc.v4i1.78,International Journal of Digital Curation,Terry Moore,University of Tennessee at Knoxville,"University of Tennessee, Knoxville",2009,United States,USA,journal,0.0002573180439261,0.11707185705502826,0.0005146362042675333,0.0002573180827312,0.213430965746132,0.0015439083023616668,0.00025731810213376665
10.2218_ijdc.v4i1.79,International Journal of Digital Curation,Ronald Jantz,Rutgers University Libraries,Rutgers University Libraries,2009,,,journal,0.0005583179299719,0.3744236691272815,0.0011166359763590998,0.0005583178717643,0.0011166356853209,0.0033499069977549,0.6188765168190002
10.2218_ijdc.v4i1.80,International Journal of Digital Curation,Alexander Ball,University of Bath,"UKOLN, University of Bath, UK",2009,United Kingdom,GBR,journal,0.00018471056440223332,0.22733608384927115,0.010292243231864,0.00018471046738946666,0.00036942091537636664,0.09478146637169016,0.00018471046738946666
10.2218_ijdc.v4i1.80,International Journal of Digital Curation,Lian Ding,University of Bath,"IdMRC, University of Bath, UK",2009,United Kingdom,GBR,journal,0.00018471056440223332,0.22733608384927115,0.010292243231864,0.00018471046738946666,0.00036942091537636664,0.09478146637169016,0.00018471046738946666
10.2218_ijdc.v4i1.80,International Journal of Digital Curation,Manjula Patel,University of Bath,"UKOLN, University of Bath, UK",2009,United Kingdom,GBR,journal,0.00018471056440223332,0.22733608384927115,0.010292243231864,0.00018471046738946666,0.00036942091537636664,0.09478146637169016,0.00018471046738946666
10.2218_ijdc.v4i1.81,International Journal of Digital Curation,MacKenzie Smith,MIT Libraries,MIT Libraries,2009,,,journal,0.0007914653979241,0.44424976035952557,0.5470441927900537,0.0007914652815088,0.0015829306212253001,0.0047487909323532,0.0007914652815088
10.2218_ijdc.v4i1.82,International Journal of Digital Curation,Amanda Spencer,National Archives,The National Archives (UK),2009,United Kingdom,GBR,journal,0.0002565671748016,0.2123157808673568,0.0005131342913955251,0.03460541367530823,0.0005131340876687251,0.001539402728667425,0.00025656723300925
10.2218_ijdc.v4i1.82,International Journal of Digital Curation,David Pullinger,Central Office of Information,Central Office of Information,2009,,,journal,0.0002565671748016,0.2123157808673568,0.0005131342913955251,0.03460541367530823,0.0005131340876687251,0.001539402728667425,0.00025656723300925
10.2218_ijdc.v4i1.82,International Journal of Digital Curation,David Thomas,National Archives,The National Archives (UK),2009,United Kingdom,GBR,journal,0.0002565671748016,0.2123157808673568,0.0005131342913955251,0.03460541367530823,0.0005131340876687251,0.001539402728667425,0.00025656723300925
10.2218_ijdc.v4i1.82,International Journal of Digital Curation,John Sheridan,National Archives,The National Archives (UK),2009,United Kingdom,GBR,journal,0.0002565671748016,0.2123157808673568,0.0005131342913955251,0.03460541367530823,0.0005131340876687251,0.001539402728667425,0.00025656723300925
10.2218_ijdc.v4i1.83,International Journal of Digital Curation,Andrew Treloar,Monash University,"Monash University, Australia",2009,Australia,AUS,journal,0.9838317036628724,0.0032336611766366997,0.0021557734580709,0.0010778871364891,0.0021557734580709,0.006467320723458799,0.0010778869036585
10.2218_ijdc.v4i2.90,International Journal of Digital Curation,Karen S. Baker,California Coast University,"University of California,San Diego, USA",2009,United States,USA,journal,0.00027182069607075,0.49646632609073993,0.0005436412757262,0.0002718207251746,0.0005436412757262,0.0016309241764246001,0.00027182060875925
10.2218_ijdc.v4i2.90,International Journal of Digital Curation,Lynn Yarmey,California Coast University,"University of California,San Diego, USA",2009,United States,USA,journal,0.00027182069607075,0.49646632609073993,0.0005436412757262,0.0002718207251746,0.0005436412757262,0.0016309241764246001,0.00027182060875925
10.2218_ijdc.v4i2.91,International Journal of Digital Curation,Anna Gerber,University of Queensland,"University of Queensland,St Lucia, Queensland, Australia",2009,Australia,AUS,journal,0.08148340880870815,0.16155182541115204,0.0006724143167957501,0.00033620707108635,0.0006724141130689,0.2549475191917735,0.00033620715839785
10.2218_ijdc.v4i2.91,International Journal of Digital Curation,Jane Hunter,University of Queensland,"University of Queensland,St Lucia, Queensland, Australia",2009,Australia,AUS,journal,0.08148340880870815,0.16155182541115204,0.0006724143167957501,0.00033620707108635,0.0006724141130689,0.2549475191917735,0.00033620715839785
10.2218_ijdc.v4i2.92,International Journal of Digital Curation,Martin Halbert,Emory University,"Emory University,Georgia, USA",2009,United States,USA,journal,0.4258642196655273,0.17706815816927682,0.0015829792246221,0.0007914893794804,0.3891527347732334,0.0047489358694289,0.0007914894958958
10.2218_ijdc.v4i2.93,International Journal of Digital Curation,Sarah Higgins,Digital Curation Centre,Digital Curation Centre,2009,United Kingdom,GBR,journal,0.0009618591284379,0.7896867510862647,0.0019237183732911,0.0009618588956072,0.0019237180240452,0.005771152791566699,0.1987709105014801
10.2218_ijdc.v4i2.94,International Journal of Digital Curation,Clifford A. Jacobs,National Science Foundation,"National Science Foundation, USA",2009,United States,USA,journal,0.00044694248936135,0.24679791342350652,0.0008938848332036,0.00044694237294605,0.0008938847458921,0.2500734920904505,0.00044694237294605
10.2218_ijdc.v4i2.94,International Journal of Digital Curation,Steven J. Worley,National Center for Atmospheric Research,"National Center for Atmospheric Research, USA",2009,United States,USA,journal,0.00044694248936135,0.24679791342350652,0.0008938848332036,0.00044694237294605,0.0008938847458921,0.2500734920904505,0.00044694237294605
10.2218_ijdc.v4i2.95,International Journal of Digital Curation,Christian Keitel,Landesarchiv Baden Württemberg,"Landesarchiv Baden-Württemberg, Ludwigsburg, Germany",2009,Germany,DEU,journal,0.0002672689540001,0.2485549251238505,0.0005345379468052999,0.000267268915195,0.00053453783039,0.0829075111929947,0.0002672689928052
10.2218_ijdc.v4i2.95,International Journal of Digital Curation,Kai Naumann,Landesarchiv Baden Württemberg,"Landesarchiv Baden-Württemberg, Ludwigsburg, Germany",2009,Germany,DEU,journal,0.0002672689540001,0.2485549251238505,0.0005345379468052999,0.000267268915195,0.00053453783039,0.0829075111929947,0.0002672689928052
10.2218_ijdc.v4i2.95,International Journal of Digital Curation,Rolf Lang,Landesarchiv Baden Württemberg,"Landesarchiv Baden-Württemberg, Ludwigsburg, Germany",2009,Germany,DEU,journal,0.0002672689540001,0.2485549251238505,0.0005345379468052999,0.000267268915195,0.00053453783039,0.0829075111929947,0.0002672689928052
10.2218_ijdc.v4i2.96,International Journal of Digital Curation,Ian Barnes,Australian National University,The Australian National University,2009,Australia,AUS,journal,0.0001532669411972,0.19327673794759903,0.023170166808995397,0.000153266955749125,0.000306533838738675,0.03278675826732063,0.000153266955749125
10.2218_ijdc.v4i2.96,International Journal of Digital Curation,Jim Downing,University of Cambridge,"The Unilever Centre for Molecular Science Informatics, University of Cambridge",2009,United Kingdom,GBR,journal,0.0001532669411972,0.19327673794759903,0.023170166808995397,0.000153266955749125,0.000306533838738675,0.03278675826732063,0.000153266955749125
