gained|18
gainesville|3
gaining|6
gains|10
gain|29
gaizauskas|6
galatea|4
gale|7
galician|3
galilean|11
gallardo|3
galleries|3
gallet|3
gallimard|8
gameplay|3
games|23
game|66
gamme|3
gaps|10
gap|17
garbage|6
gardens|3
garder|3
garde|6
gardé|3
garland|3
garrett|6
garrison|3
garside|5
gary|10
garzotto|3
gass|5
gates|4
gateways|32
gateway|40
gate|5
gathered|10
gatherer|5
gathering|15
gathers|4
gather|14
gauche|4
gaulle|5
gave|14
gazdar|3
gazeta|7
ga|3
gca|4
gdms|3
geerts|4
geetham|3
gegenwartssprache|3
gehen|6
geh|3
geisteswissenschaften|3
gem|4
gendered|4
gender|37
genealogical|3
generalised|3
generality|4
generalizations|3
generalized|22
generalizing|4
generally|56
general|208
generated|94
generates|17
generate|73
generating|20
generations|11
generation|94
generators|3
generator|23
generic|45
generously|3
generous|3
genesis|6
genetical|3
genetic|6
genet|4
genitive|3
gennadian|7
genname|3
genome|6
genommen|4
genres|56
genre|73
gentle|4
gentry|3
genuinely|4
genuine|6
geoffrey|23
geographicalhourlatitude|4
geographically|6
geographicalminute|4
geographicalsecond|4
geographical|37
geographic|16
geography|5
geometrically|4
geometries|4
georeferenced|3
georges|5
georgetown|6
george|39
georgian|3
georgia|146
georg|13
geospatial|3
geo|5
gerald|7
gerard|3
gerd|4
germane|3
germanic|5
germanistik|4
germany|19
german|116
gernsbacher|4
gerritsen|3
gerunds|3
geschichte|3
geschützt|3
gesproken|3
gestalt|3
geste|5
gestures|4
getdocument|3
gets|12
getting|10
getty|9
get|54
geurts|3
geu|4
ge|3
ghost|3
gibbons|4
gibson|6
gifs|3
gift|3
giles|5
gilles|5
gill|3
ginzburg|4
giorgio|3
gipe|3
girders|5
girls|4
girl|3
girsl|3
gisela|3
gis|3
given|245
gives|42
give|71
giving|20
gi|3
gladys|3
glance|10
glasgow|282
glass|11
gleaned|4
glick|3
glistening|4
globales|3
globalisation|3
global|20
gloriously|3
glossaries|6
glossary|9
glosses|5
gloss|4
gloucester|3
glover|3
glushko|3
glyphs|15
glyph|13
gmd|8
gmu|4
goals|67
goal|68
gocad|4
goddag|15
god|10
goes|23
goethe|3
going|42
golahny|3
goldberg|4
goldgar|3
gone|6
goodall|3
goodman|8
goods|4
good|97
goossens|5
gopher|3
gordon|3
gosch|4
gospel|4
gothic|5
gott|3
got|5
governance|5
governed|16
governing|3
governments|4
government|27
govern|3
go|47
grab|3
grace|3
grades|3
gradually|9
gradual|5
graduated|3
graduates|6
graduate|67
graecae|3
grafton|3
graham|9
grained|6
grammars|40
grammar|138
grammaticality|3
grammatical|60
grammatik|3
grams|4
granada|6
grande|6
grandson|3
grand|11
granted|7
grants|9
grant|30
granularity|13
granular|4
graphemes|3
graphically|6
graphical|33
graphics|37
graphic|29
graphs|12
graph|14
grappling|3
grasp|6
gras|7
gratifying|4
graver|3
gray|3
grazyna|4
gra|8
greater|44
greatest|13
greatly|11
great|87
greece|3
greek|76
greenbaum|11
greenberg|5
greenstein|11
greenwood|3
green|6
greetings|3
grefenstette|6
gregory|8
gregor|5
greg|51
grep|3
gretchen|3
grey|19
grid|10
griffin|4
griffith|10
grimmschen|3
grimm|16
grisham|3
grishman|8
grockwel@mcmaster.ca|5
groenendijk|3
groove|3
grosso|4
gross|3
grounded|8
grounds|11
ground|21
grouped|12
groupes|8
groupe|12
groupings|9
grouping|4
groups|84
group|266
groves|4
growing|27
grown|9
grows|4
growth|15
grow|12
gruber|8
grundlagen|3
grundy|7
grunt|4
gruyter|11
grâce|10
gslis|3
guarantee|20
guarded|4
guarino|3
guattari|3
guelph|12
guerreira|3
guesses|3
guess|4
guest|7
guezzar|3
guidance|8
guided|12
guidelines|124
guides|16
guide|70
guiding|6
guindon|3
gui|13
gulf|4
gurevich|3
gustafsson|6
gutenberg|8
guthlac|3
gutters|4
gvardiya|3
gwen|3
g|142
gärtner|4
génère|3
généralement|3
générale|8
génération|3
générer|4
géologie|3
gósy|3
günthner|3
haag|4
haan|10
habitent|3
habits|8
habit|4
hada|3
hadrian|3
had|200
haeseryn|5
hagiography|3
haiku|16
hair|3
halasz|3
hale|3
half|29
halliday|11
hall|15
halsted|5
halteren|21
hamden|3
hamilton|3
hamlet|4
hamm|3
hampshire|3
ham|3
handa|3
handbooks|7
handbook|7
handbuch|3
handful|4
handing|4
handled|11
handler|6
handles|6
handle|47
handling|22
handout|3
hands|23
handwork|3
handwriting|5
handwritten|5
hand|148
hanks|5
hanno.biber@oeaw.ac.at|5
hanno|5
hansen|10
hans|14
hapax|9
happened|14
happening|4
happens|12
happen|13
haquera@neh.gov|3
harakteristik|3
harald|68
hara|4
hardened|3
harder|3
hardly|8
hardware|18
hard|41
hargevik|3
harlow|4
harmonious|3
harnessed|4
harness|3
harold.short@kcl.ac.uk|5
harold|19
harper|3
harrison|4
harris|4
hartwick|6
hart|7
harvard|13
harvested|3
harvesting|6
harvest|9
harvey|3
hassall|4
hassen|3
has|1166
hata|14
hate|3
hatii|5
hatte|3
hatzidaki|4
hat|3
hausmann|3
haut|3
haven|5
have|1447
having|66
hawaii|3
hawkins|3
hawthorne|4
hayeo|4
haystacks|5
hazy|4
hcc|4
hcdt|23
hci|3
hcrc|3
hcu|17
hc|6
headerless|3
headers|5
header|22
headings|32
heading|3
headphone|3
heads|5
headwords|14
headword|6
head|52
healey|8
health|4
heard|7
hearing|6
hearst|4
heart|10
hear|5
heaven|6
heavily|29
heavy|3
hebrew|17
hedges|3
hedmark|3
heed|3
hefce|4
heid@ims.uni-stuttgart.de|3
heidelberg|4
heid|4
height|5
heinemann|4
heinrich|5
hein|4
held|27
helen|8
helix|4
helmer|3
helped|21
helpful|11
helping|12
helps|24
help|124
helsinki|6
hemisphere|4
heml.mta.ca|3
heml|21
hence|22
hengartner|3
henrik|9
henryk|3
henry|9
herbert|6
heretofore|3
here|126
heritage|29
hermann|3
hermeneutical|9
hermeneutics|11
hermeneutic|7
hero|5
herron|4
herself|3
her|107
hess|3
heterogeneity|5
heterogeneous|19
het|3
heure|4
heuristics|3
heuristic|8
heurter|3
hewett|3
hexameter|3
heyworth|3
he|153
hfp|4
hiberno|3
hickey|3
hidatsa|3
hidden|11
hide|3
hierachical|3
hierarchically|8
hierarchical|38
hierarchies|57
hierarchy|56
hier|3
higginson|3
higher|70
highest|5
highlighted|14
highlighting|10
highlight|21
highly|64
high|125
hilde.boe@ibsen.uio.no|3
hildenbrandt|3
hildesheim|4
hiley|3
hillforts|5
hillsdale|13
hill|25
himmel|4
himself|10
him|27
hinders|3
hinde|3
hines|3
hinrich|4
hints|6
hipermedia|3
hiragana|4
hire|5
hiring|12
hisashi|7
hispanic|27
histograms|3
histoire|14
historians|57
historian|19
historia|3
historically|5
historical|185
historicism|3
historic|6
histories|6
historiography|6
historische|3
history.xml|3
history|316
his|215
hitchcock|5
hitherto|5
hits|10
hit|13
hjelmslevian|3
hjelmslev|4
hmm|3
hneí|3
hoagy|3
hobbled|3
hochdeutschen|3
hockey|19
hoc|5
hofland|12
hogg|4
hoh|3
holders|3
holdings|20
holding|7
holds|26
hold|16
holkema|4
holland|5
holloway|5
hollywood|3
holmes|70
holm|3
holograph|3
holquist|3
holy|3
homepage|8
homework|4
home|18
homme|7
homogeneous|4
homogenous|3
homographs|7
homograph|13
homosyntactic|5
homo|6
hone|4
honorable|3
honore|5
honorifics|3
honor|4
honours|6
honour|6
hon|5
hook|3
hoover|15
hoped|15
hopefully|6
hopes|5
hope|44
hopkins|22
horace|3
horiba|4
horizontale|3
horizontally|6
horizontal|10
horn|4
horse|3
hortonr@cs.man.ac.uk|3
horton|10
hospital|3
hosted|10
host|8
hotmetal|4
hottest|3
hot|5
hound|8
hours|19
housed|3
houses|3
house|22
hout|4
howarth|3
however|361
how|536
hpsg|3
hreibicek|3
hrsg|4
hsin|4
hs|3
hte|4
html|109
http|17
hubert|4
hubs|5
hub|23
huge|15
hughes|4
hughie|3
hugh|5
hugo|3
huitfeldt|30
huizinga|4
hulstijn|4
humaines|7
humain|5
humanistes|4
humanistic|18
humanists|30
humanist|11
humanities|826
humanités|3
humans|24
human|162
humbul|27
hume|4
humor|3
humour|9
hum|5
hundreds|12
hundred|15
hungarian|10
hungary|3
huntington|3
hunyadi|6
hurley|3
husk|6
hutton|3
hvh@let.kun.nl|3
hyatt|3
hybrid|8
hyde|3
hyperbole|3
hyperfiction|11
hyperlectures|10
hyperlinked|3
hyperlinking|3
hyperlinks|25
hyperlink|7
hyperliterate|3
hypermedia|109
hypernym|6
hyperplane|5
hyperpo|26
hyperspace|3
hypertexte|3
hypertexts|12
hypertextuality|6
hypertextually|3
hypertextual|25
hypertextuelles|6
hypertextuelle|7
hypertextuels|3
hypertext|270
hypertoile|3
hyperwave|14
hyper|13
hyphenation|4
hyponyms|3
hyponym|3
hypotheses|16
hypothesis|46
hypothesized|4
hypothetical|7
hytex|4
hytime|4
h|154
häntä|3
hän|3
häufigskeitstruktur|3
hélène|3
hésitants|3
hüllte|3
i'm|4
i've|3
iai|3
iamb|4
ian|13
iath|30
ibm|18
ibsen|29
icame|8
icelandic|3
ice|3
ich|10
ici|11
icom|3
iconic|10
iconographic|4
icons|7
icon|4
ict|19
ide@cs.vassar.edu|3
idealistically|3
ideally|15
ideal|22
ideas|46
idea|75
identical|25
identifiable|12
identification|89
identified|57
identifiers|4
identifier|13
identifies|14
identifying|33
identify|90
identity|40
ideological|3
ideology|9
idequivalence|11
ide|24
idiolects|18
idiomaticity|3
idiomatic|10
idioms|10
idiosyncracies|3
idiosyncrasies|5
idiosyncratic|12
idiots|3
ido|4
idref|8
id|65
idée|3
iec|3
ieee|4
ies|3
ie|116
ifigenia|3
ignorant|6
ignored|12
ignore|14
ignoring|3
ihrem|3
ihr|5
iii|32
ii|48
ijcai|3
ikp|5
ilana|3
ilc|6
illegibility|3
illinois|16
illuminates|4
illuminate|3
illuminating|4
illusions|3
illusobjdesc|3
illustrated|20
illustrates|13
illustrate|40
illustrating|6
illustrations|17
illustration|9
illustrative|4
ill|4
ils|7
il|103
imaged|3
imagery|7
images|260
image|252
imaginary|3
imagination|9
imaginative|3
imagined|5
imagine|17
imaging|15
imagining|3
imbs|3
imitating|5
imitation|3
imls|3
immaterial|3
immediately|19
immediate|27
immense|4
immersion|5
immersive|4
immobile|3
immédiat|3
impacts|6
impact|51
impedes|3
impeding|3
imperatives|3
imperative|4
imperfections|4
imperfect|5
imperial|3
impervious|3
impetus|3
impinge|3
implementations|15
implementation|84
implemented|57
implementing|27
implements|4
implement|30
implications|37
implicite|5
implicitly|10
implicit|18
implied|7
implies|10
imply|9
importance|81
importante|3
importantly|12
important|285
imported|8
importing|5
import|7
imposed|14
imposes|6
impose|5
imposing|4
impossibility|5
impossible|34
impracticality|3
imprecise|4
impressions|3
impression|5
impressive|9
imprimée|4
imprint|12
improbable|3
improper|4
improved|20
improvements|10
improvement|12
improves|5
improve|29
improving|16
impsg|3
impulse|3
imre|3
ims|3
im|13
inaccessible|3
inadequacy|3
inadequate|13
inadvertent|3
inanimate|3
inappropriate|4
inaugural|3
ina|4
incapable|3
inception|12
inch|5
incidence|3
incipits|5
incip|9
incisions|3
inciter|3
included|76
includes|75
include|177
including|187
inclusion|26
inclusive|11
incoming|4
incompatibility|4
incomplete|8
inconceivably|3
inconsistencies|13
inconsistency|5
inconsistent|8
incontournables|4
incorporated|16
incorporates|4
incorporate|13
incorporating|13
incorporation|6
incorrectly|3
incorrect|10
increased|24
increases|10
increase|32
increasingly|38
increasing|35
incredibly|3
incrementally|3
incremental|14
inc|17
indebted|4
indeed|62
indefinable|4
indefinite|3
indem|3
indented|3
independence|9
independently|10
independent|69
indeterminacy|4
indexed|15
indexes|19
indexing|68
index|88
indianapolis|6
indiana|20
india|3
indicated|29
indicates|21
indicate|39
indicating|15
indications|3
indication|19
indicators|9
indicator|10
indices|10
indigenous|6
indiquer|4
indiquée|3
indiqué|3
indirect|5
indispensable|9
indistinguishable|5
individualized|3
individually|7
individuals|30
individual|175
individuellement|3
individuels|8
individus|3
indonesian|3
indo|4
inductively|4
inductive|3
industrial|10
industry|31
indépendantes|3
inefficient|4
inescapable|4
inevitability|3
inevitable|11
inevitably|15
inexpensive|6
inexplicit|3
inextricably|4
infancy|4
inferences|30
inference|27
inferencs|3
inferno|5
infer|10
infinite|12
infinitives|3
inflation|3
inflected|8
inflectional|3
inflections|3
inflection|16
inflexible|3
influenced|14
influences|11
influence|40
influential|16
informal|10
informant|5
informatica|3
informatics|10
informational|6
informationssysteme|3
informations|8
information|1050
informatique|10
informatisée|13
informatisés|3
informatisé|3
informative|13
informed|15
informing|4
inform|8
info|4
infrastructural|5
infrastructure|44
infrequent|13
infused|8
inférences|3
ingenuity|4
ingratitude|3
ingredients|4
ingres|4
ingvald|3
ing|6
inhabitants|5
inhabit|4
inherently|6
inherent|18
inheritance|11
inherited|7
inherits|3
inhibited|5
inhibit|3
inital|3
initialization|3
initially|28
initial|86
initiated|11
initiating|5
initiatives|34
initiative|83
initiatvie|3
injunction|3
ink|4
innen|3
inner|4
innovate|5
innovations|11
innovation|10
innovative|24
innsbruck|8
innumerable|3
inote|10
input|79
inquiries|7
inquiry|23
inscribed|7
inscriptions|6
inscription|6
insects|4
insensitive|4
inserted|16
insertion|14
insert|4
inside|20
insights|23
insight|12
insignificant|3
insinuate|3
insists|4
insist|4
inspected|3
inspection|7
inspect|3
inspiration|6
inspired|11
inspiré|3
instability|4
installations|3
installation|12
installed|5
install|8
instances|41
instance|144
instantiated|8
instantiation|7
instantly|4
instant|3
instead|67
institute|129
institutionalized|3
institutional|47
institutions|89
institution|15
institut|13
instructionally|3
instructional|24
instructions|11
instruction|33
instructors|26
instructor|28
instrumental|3
instruments|10
instrument|7
insufficiency|3
insufficiently|4
insufficient|4
insure|3
ins|4
intact|3
intangible|3
integer|7
integral|7
integrated|74
integrates|7
integrate|25
integrating|50
integration|76
integrity|17
intellectually|3
intellectuals|4
intellectual|71
intellect|11
intelligences|3
intelligence|14
intelligently|6
intelligent|12
intelligible|3
intendanten|3
intended|70
intends|13
intend|9
intense|7
intensity|4
intensive|21
intentionality|3
intentional|4
intentions|3
intention|20
intent|9
interacting|5
interactions|21
interaction|83
interactively|3
interactive|104
interactivity|17
interact|27
interchangeable|4
interchange|30
interconnectedness|5
interconnected|8
interconnecting|3
interconnection|13
interdependence|6
interdependent|3
interdisciplinarity|3
interdisciplinary|54
interested|86
interestingly|5
interesting|68
interests|30
interest|106
interfaced|3
interfaces|45
interface|172
interfere|3
interim|3
interior|3
interleaving|4
interlinear|4
interlingual|11
interlinked|14
interlinking|4
intermediaries|3
intermediary|6
intermediate|12
intermédiaire|3
internally|6
internal|24
internationales|5
internationally|5
international|121
internet|215
internships|3
internship|3
interoperability|14
interoperable|3
interpersonal|5
interplay|3
interpolations|3
interpolation|5
interpretable|3
interpretational|6
interpretations|24
interpretation|130
interpretative|21
interpreted|7
interpreter|5
interpreting|12
interpretive|52
interprets|3
interpret|19
interprétation|4
interpréter|3
interrelated|11
interrelationships|8
interrelations|5
interrelation|3
interrogate|3
interrupted|3
interrupt|3
intersection|12
intersect|4
interspersed|3
intertexts|4
intertextuality|8
intertextual|38
intertext|3
interuniversitario|3
intervals|3
intervenantes|3
intervene|5
interventions|5
intervention|5
interviewed|6
interviewing|3
interviews|23
interview|9
interwoven|8
inter|27
intf|6
intimacy|5
intimate|6
intimidations|3
intractable|6
intranet|3
intra|9
intricate|5
intrinsically|3
intrinsic|7
introduced|35
introduces|12
introduce|31
introducing|12
introduction|127
introductory|24
introspection|3
intro|3
intuitions|4
intuition|5
intuitively|8
intuitive|6
int|3
intéressante|3
intéresser|4
intérêt|5
inusité|3
invaluable|7
invariably|3
invariant|4
invented|3
invention|4
inventory|17
inverse|4
inverted|18
invert|4
investigacion|3
investigated|14
investigates|4
investigate|32
investigating|20
investigations|12
investigation|57
investigative|3
investigators|7
investigator|11
investments|3
investment|16
investors|4
invest|8
inviolate|4
invisible|6
invitation|3
invited|17
invites|5
invite|6
invité|3
invokes|4
invoke|4
involuntarily|3
involved|87
involvement|10
involves|34
involve|19
involving|25
iowa|5
ipn|4
ipr|4
ipsi|3
iq|4
ira|4
ireland|8
irené|3
irish|22
iris|5
irlandais|3
ironically|6
ironic|5
irony|4
iron|3
irrational|3
irrefutable|3
irregular|9
irrelevant|10
irrespective|8
irreversibility|3
irsigler|3
irst|5
irving|3
isapi|6
isbn|3
iser|3
isidore|3
isles|10
isn't|6
isobel|3
isolated|12
isolating|3
isolation|6
iso|11
issued|7
issues|232
issue|77
istituto|4
istui|3
ist|18
itai|3
italiana|12
italian|37
italics|7
italic|3
italo|3
italy|10
itc|6
items|63
item|17
iteration|4
iterative|9
ithaca|4
ith|4
itogi|4
itoh|5
itself|179
its|765
itype|3
iulius|5
ivanhoe|21
ives|14
ive|7
iv|17
ix|3
i|487
j'ai|5
j'envisage|3
jaakkola|3
jackdaw|11
jackets|4
jackson|4
jack|6
jacobson|5
jacob|11
jadt|5
jagged|4
jahrbuch|4
jahrestagung|5
jahrhundert|3
jakobson|3
jakut|4
jamais|3
james|26
janet|3
jane|9
janicijevic|3
jannidis|4
january|19
jan|12
japanese|87
japan|14
jarle|4
jarom|3
jarvinen|3
javascript|10
java|69
jay|3
jazykov|5
ja|3
jeanne|3
jean|83
jedit|11
jefferson|4
jeffrey|5
jeni|3
jennifer|4
jen|3
jeremy|6
jerome|32
jersey|11
jerz|3
jeu|4
jewish|6
jews|3
je|25
jiao|5
jigsaw|13
jill|3
jinbunshakaigaku|3
jisc|3
jitt|8
jmcdon@glue.umd.edu|3
joachims|4
joanne|3
joan|3
joaquin|4
jobs|11
job|22
joe|3
johanna|4
johannes|7
johansson|15
john.barnstead@dal.ca|3
john.bradley@kcl.ac.uk|4
johnson|20
johnston|4
johns|20
john|91
joined|7
jointly|7
joint|31
join|10
jokes|3
jon.holmen@muspro.uio.no|3
jonathan|10
jones|10
jonson|6
jon|7
jordan|4
josef|4
joseph|26
joshi|4
jossey|4
jouent|3
jouissance|3
journalism|10
journalistic|4
journalist|5
journals|56
journal|113
journey|11
jour|5
joyce|9
jo|4
jpeg|5
jr|42
jth|5
jti|5
juan|3
judaism|53
judged|13
judgements|14
judgement|14
judge|10
judging|5
judgments|9
judgment|7
judith|6
juhani|3
julia_flanders@brown.edu|6
julian|3
julia|20
julie|3
july|33
jumper|4
june|51
juni|3
juola|9
jurisprudence|8
jusqu'au|3
jusqu'à|4
justement|3
justes|3
juste|3
justice|4
justification|11
justified|4
justify|3
justly|3
just|121
juxtaposing|3
juxtapositions|5
juxtaposition|4
j|351
jörg|7
jürgen|5
kac|6
kaiser|7
kaj|3
kalamazoo|3
kalt|3
kamp|4
kanjibukuro|3
kann|3
kantl|3
kant|3
kappler|4
karas|3
karen|3
kari|3
karlheinz.moerth@oeaw.ac.at|3
karlheinz|5
karlsson|3
karl|16
karpilovska|3
karttunen|11
kassel|3
katherine|8
kathryn|10
katzen|3
katz|7
kaufmann|7
kaye|3
kay|78
kazan|4
kbh|3
keane|3
keats|3
keeffe|3
keenly|3
keen|4
keeping|24
keeps|5
keep|43
keith|5
kempelen|3
kendall|4
kenneth|5
kentucky|11
ken|5
kept|17
kernel|6
kerr|3
kevin|4
keyboard|10
keynote|4
keystring|3
keys|5
keywords|50
keyword|20
key|115
khaake|4
kia@kcng.org|4
kick|3
kidai|4
kids|6
kiefer|3
kievian|5
kigo|4
kilgariff|3
kilgarriff|3
kilobyte|4
kilpelainen|3
kim_plofker@brown.edu|3
kim|10
kindermann|8
kinds|90
kind|114
kingdom|9
kingston|82
kings|10
king|41
kinsmen|4
kintsch|8
kipling|3
kirby|4
kirilo|4
kirschenbaum|10
kirsten|3
kitamura|3
kittredge|4
kit|5
kjell|6
kjv|4
klan|3
klassicheskij|3
klaus|5
klecka|4
klein|4
kline|3
klingemann|11
kloc|3
kluwer|11
kl|4
knew|7
knit|4
knots|4
knowing|11
knowledgeable|4
knowledge|274
known|113
knows|6
know|60
knut|5
koch|6
koenigstein|3
koestler|4
koichi|3
kokin|4
kokubungaku|3
kolb|4
kolloquium|5
kommt|4
komnenos|4
komsomolec|4
konferenzband|3
kong|3
konstanz|3
konvergentsii|3
konzept|3
kopenhagen|3
koppel|5
korean|48
korea|5
koskenniemi|6
kpml|3
kraków|3
kraus|28
kressel|4
kress|6
kretov|6
kretzschmar|39
kriebel|4
krieger|3
kritisches|3
krummel|7
kth|4
kucera|3
kuhlen|5
kumiko|3
kuniczak|9
kunun|3
kurt|11
kuzmin|4
ku|3
kwic|14
kyeyhoykanul|4
kyoswunimkkeyse|4
kyoto|5
k|80
kättä|3
künstlerischen|3
l'academie|3
l'action|3
l'adaptation|3
l'aide|6
l'alhambra|3
l'ami|3
l'analyse|24
l'appareillage|4
l'apprenant|4
l'apprentissage|9
l'argument|3
l'assistant|3
l'audition|3
l'automatisation|3
l'autre|5
l'avocat|3
l'axe|3
l'effet|6
l'efficacité|3
l'engle|3
l'enseignant|3
l'enseignement|11
l'ensemble|5
l'environnement|9
l'exactitude|3
l'exemple|5
l'exploitation|3
l'exploration|5
l'expérience|3
l'extrait|3
l'humain|6
l'hyperpo|41
l'hypothèse|4
l'identification|4
l'imparfait|3
l'impression|4
l'individuazione|4
l'individu|3
l'information|3
l'informatique|7
l'interactivité|3
l'interprétation|6
l'intertexte|4
l'introduction|3
l'intérieur|4
l'iris|3
l'objet|9
l'obsession|3
l'oeuvre|4
l'on|12
l'ordinateur|9
l'organisation|4
l'oulipo|4
l'université|7
l'univers|3
l'un|3
l'utilisation|8
l'échantillon|3
l'écriture|4
l'éducation|4
l'énoncé|5
l'épreuve|6
l'étendue|3
l'étude|5
l'étudiant|16
l'évolution|3
l.j.tvedt@muspro.uio.no|3
laan|7
labbé|3
labeled|5
labeling|3
labelled|9
labelling|5
labels|14
label|18
laborans|3
laboratories|5
laboratory|12
laborious|4
labor|17
labour|15
labs|6
lab|18
lacan|3
lacked|5
lacking|5
lacks|5
lack|65
lacunaires|3
lacunas|3
ladders|3
lady|10
lagarde|4
lagoze|4
laid|7
laird|6
laissât|3
lakes|5
lake|3
lakoff|4
lalme|3
lampert|4
lancashire|9
lancaster|10
landmark|3
landow|22
landrum|4
landscape|15
land|9
langages|6
langage|10
languages|276
language|887
langue|16
lang|14
lanscape|3
lappin|5
laptops|3
laptop|4
laquelle|5
lara|3
largely|25
larger|53
largest|9
large|234
larsen|3
larue|4
lasker|4
lasting|4
last|90
las|7
lately|4
latent|5
lateranense|3
later|77
latest|12
latex|3
late|39
latina|3
latino|3
latin|60
latitude|5
latter|42
lattice|3
laudable|3
laue|5
laughter|3
launched|9
launch|6
laura|5
laurel|3
laurent|5
laurierm@ere.umontreal.ca|3
laurier|4
lauri|4
lavagnino|8
laviosa|4
lawrence|19
laws|7
lawyers|4
law|44
layered|6
layering|3
layers|27
layer|19
layne|3
layout|26
lay|10
la|395
lb|3
lcc|10
lcsh|3
lda|8
lduquett@uottawa.ca|3
leacock|3
leaders|3
leader|5
leading|25
leads|31
lead|48
leaf|11
leah|3
learned|29
learners|19
learner|29
learning|303
learn|58
leass|3
least|112
leaves|11
leave|11
leaving|10
leb@le.ac.uk|3
lebart|6
lecteur|3
lecturers|14
lecturer|8
lectures|23
lecture|32
ledger|6
led|32
leech|4
leeds|4
leeuwen|3
lee|23
left|66
legacy|6
legal|17
legend|3
legible|7
legislative|4
legitimacy|3
legitimate|9
legomena|6
lehman|3
lehrberger|3
leicester|3
leiden|8
leipzig|7
leitner|3
leksicheskoi|3
lema|3
lemke|3
lemmas|5
lemmata|6
lemmatised|5
lemmatization|9
lemmatizers|3
lemmatizer|4
lemmatizing|3
lemma|19
lending|3
lend|8
lengths|8
lengthy|4
length|51
lenguas|3
lenoblem@ere.umontreal.ca|3
lenoble|3
lent|4
lenz|3
leonard|3
leonid|5
leon|3
leopold|8
lequel|8
lerner|5
lesen|3
lesion|6
lesquels|3
lessard|66
lesser|9
lessons|29
lesson|8
less|109
les|282
letterist|3
letterpress|4
letters|93
letter|67
letting|5
lettres|3
let|30
leurs|8
leur|15
levels|90
level|309
leveraged|3
leverages|4
lever|3
levin|13
levison@qucis.queensu.ca|3
levison|38
lewis|15
lexemes|3
lexeme|7
lexias|3
lexia|7
lexicales|8
lexicalization|4
lexicalized|12
lexically|8
lexical|177
lexica|11
lexicogrammatical|4
lexicographers|16
lexicographically|3
lexicographical|9
lexicographic|14
lexicography|39
lexicologist|3
lexicometria|3
lexicons|22
lexicon|65
lexico|6
lexikographica|4
lexikographischen|4
lexique|3
lexis|5
lexstats|4
lex|9
le|265
lg|14
liaison|3
liang|3
lian|3
liberal|9
liberties|3
librarians|31
librarian|6
libraries|131
library|393
libra|20
libro|4
lib|3
licensed|9
licenses|3
license|8
licensing|5
licia|4
liebem|3
lieben|4
lieber|8
liebe|8
lieb|7
liens|8
lien|9
lies|16
lieu|4
lie|11
lifetime|10
life|50
lighter|3
lighting|13
light|35
ligne|6
liked|3
likelihood|12
likely|52
likewise|3
like|334
liliane.gallet@wanadoo.fr|3
lille|4
limericks|14
limerick|13
limitations|29
limitation|5
limited|85
limites|3
limiting|6
limits|34
limit|13
lim|6
lincoln|7
linda|3
lindebjerg|16
linde|3
linearisers|3
linear|30
linebreaks|3
linespan|4
lines|100
line|204
linguae|6
lingual|9
lingua|6
linguistically|17
linguisticos|4
linguistics|149
linguistic|415
linguistique|9
linguists|33
linguist|23
liniguistics|3
linkages|3
linkage|4
linked|62
linking|66
links|132
link|88
linux|10
linéaire|7
lioi|3
lipogrammatical|5
lipun|3
lire|3
lisa|11
lise|4
lisp|8
lissa|6
listed|23
listeners|4
listening|22
listen|3
listes|10
liste|9
listing|7
lists|65
list|154
literacies|15
literacy|25
literally|6
literal|8
literarischer|3
literary|503
literate|8
literatures|5
literature|221
literaturnaya|3
lite|8
litho|5
litigation|3
litterature|3
little|65
littéraires|3
littéraire|16
littérature|26
litz|4
lit|9
liu|5
lived|9
lively|6
liveobject|3
lives|15
live|41
living|14
li|4
lloyd|3
llull|9
loaded|11
loading|4
loads|3
load|19
localhost|4
localized|6
locally|10
local|56
located|32
locate|16
locating|15
locationlabelset|5
locations|29
location|65
loci|6
locked|3
locking|4
locorum|3
locus|6
locutions|3
lodge|4
logging|3
logically|3
logical|42
logiciels|6
logiciel|11
logic|29
login|3
logique|5
logistic|3
logographs|5
logs|4
log|19
loincloth|4
lok|3
london|140
longer|44
longest|3
longevity|6
longitude|3
longman|12
long|112
looked|10
looking|41
looks|17
look|78
loop|3
loosening|3
loose|8
loos|6
lorna|5
lorraine|4
lorsque|4
lors|5
lose|9
losing|4
loss|18
lost|17
los|11
lothar|6
lots|5
lot|12
lougovay@gandalf.rutgers.edu|3
louise|3
louis|7
louw|7
lou|23
love|11
lower|25
lowe|5
low|50
lrec|9
lstewart@wooster.edu|3
ltd|4
lt|7
lucia|4
ludens|4
ludic|4
ludwig|6
luigi|3
luis|4
lui|5
luke|3
lumière|4
lund|4
lurk|3
lust|3
luukulle|3
lydgate|4
lyman|3
lynda|3
lyrical|28
lyrics|3
lyric|4
l|147
là|5
lászló|4
lèvre|3
léon|4
m'a|4
m-remn@tc.umn.edu|3
macdonald|3
machado|3
macha|3
machinery|7
machines|36
machine|157
macintosh|10
mackie|3
macleod|9
macromedia|6
macroprocesses|3
macrostructure|3
macro|8
mactavish|3
mac|5
made|296
madison|6
madrid|10
madsen|3
maeum|3
magazines|17
magazine|27
mage|3
magic|6
magnate|3
magnificant|3
magnitude|9
maher|4
mahwah|3
mailing|8
mail|43
mainly|34
mainstream|8
maintained|11
maintaining|19
maintain|26
maintenance|16
maintenant|3
main|143
maior|4
maison|3
mais|29
majoring|3
majority|19
